,Country,Happiness score,GDP per capita,Family,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption,Generosity,Social support,Year,Country Url,Region,Region code,Happiness status,Overall Rank,Rank per region,Capital City,Longitude,Latitude
667,Lithuania,6.149,1.238,,0.818,0.29100000000000004,0.042,0.043,1.515,2019,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Lithuania.svg,EUROPE,150.0,Green,42.0,21.0,Vilnius,25.2799,54.6896
668,Colombia,6.125,0.985,,0.841,0.47,0.034,0.099,1.41,2019,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg,AMERICAS,19.0,Green,43.0,11.0,Bogota,-74.082,4.60987
669,Slovenia,6.117999999999999,1.258,,0.953,0.564,0.057,0.14400000000000002,1.5230000000000001,2019,https://upload.wikimedia.org/wikipedia/commons/f/f0/Flag_of_Slovenia.svg,EUROPE,150.0,Green,44.0,22.0,Ljubljana,14.5044,46.0546
670,Nicaragua,6.105,0.6940000000000001,,0.835,0.435,0.127,0.2,1.325,2019,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Nicaragua.svg,AMERICAS,19.0,Green,45.0,12.0,Managua,-86.2734,12.1475
671,Kosovo,6.1,0.882,,0.758,0.489,0.006,0.262,1.232,2019,https://upload.wikimedia.org/wikipedia/commons/1/1f/Flag_of_Kosovo.svg,,,Green,46.0,1.0,Pristina,20.926,42.565
672,Argentina,6.086,1.092,,0.8809999999999999,0.47100000000000003,0.05,0.066,1.432,2019,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg,AMERICAS,19.0,Green,47.0,13.0,Buenos Aires,-58.4173,-34.6118
673,Romania,6.07,1.162,,0.825,0.462,0.005,0.083,1.232,2019,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg,EUROPE,150.0,Green,48.0,23.0,Bucharest,26.0979,44.4479
674,Cyprus,6.046,1.263,,1.042,0.406,0.040999999999999995,0.19,1.2229999999999999,2019,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Cyprus.svg,ASIA,142.0,Green,49.0,9.0,Nicosia,33.3736,35.1676
675,Ecuador,6.028,0.912,,0.868,0.498,0.087,0.126,1.3119999999999998,2019,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg,AMERICAS,19.0,Green,50.0,14.0,Quito,-78.5243,-0.229498
676,Kuwait,6.021,1.5,,0.8079999999999999,0.493,0.09699999999999999,0.142,1.319,2019,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Kuwait.svg,ASIA,142.0,Green,51.0,10.0,Kuwait City,47.9824,29.3721
677,Thailand,6.007999999999999,1.05,,0.828,0.557,0.027999999999999997,0.359,1.409,2019,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Thailand.svg,ASIA,142.0,Green,52.0,11.0,Bangkok,100.521,13.7308
678,Latvia,5.94,1.187,,0.812,0.264,0.064,0.075,1.465,2019,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Latvia.svg,EUROPE,150.0,Green,53.0,24.0,Riga,24.1048,56.9465
679,South Korea,5.895,1.301,,1.036,0.159,0.055999999999999994,0.175,1.219,2019,https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg,ASIA,142.0,Green,54.0,12.0,,,
680,Estonia,5.893,1.237,,0.8740000000000001,0.495,0.161,0.10300000000000001,1.528,2019,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Estonia.svg,EUROPE,150.0,Green,55.0,25.0,Tallinn,24.7586,59.4392
681,Jamaica,5.89,0.831,,0.831,0.49,0.027999999999999997,0.107,1.4780000000000002,2019,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg,AMERICAS,19.0,Green,56.0,15.0,Kingston,-76.792,17.9927
682,Mauritius,5.888,1.12,,0.7979999999999999,0.498,0.06,0.215,1.402,2019,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Mauritius.svg,AFRICA,2.0,Green,57.0,1.0,Port Louis,57.4977,-20.1605
683,Japan,5.886,1.327,,1.088,0.445,0.14,0.069,1.419,2019,https://upload.wikimedia.org/wikipedia/en/9/9e/Flag_of_Japan.svg,ASIA,142.0,Green,58.0,13.0,Tokyo,139.77,35.67
684,Honduras,5.86,0.642,,0.828,0.507,0.078,0.24600000000000002,1.236,2019,https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Honduras.svg,AMERICAS,19.0,Green,59.0,16.0,Tegucigalpa,-87.4667,15.1333
685,Kazakhstan,5.809,1.173,,0.7290000000000001,0.41,0.096,0.146,1.508,2019,https://upload.wikimedia.org/wikipedia/commons/d/d3/Flag_of_Kazakhstan.svg,ASIA,142.0,Green,60.0,14.0,Astana,71.4382,51.1879
686,Bolivia,5.779,0.7759999999999999,,0.706,0.511,0.064,0.13699999999999998,1.209,2019,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Bolivia.svg,AMERICAS,19.0,Green,61.0,17.0,La Paz,-66.1936,-13.9908
687,Hungary,5.757999999999999,1.2009999999999998,,0.828,0.19899999999999998,0.02,0.081,1.41,2019,https://upload.wikimedia.org/wikipedia/commons/c/c1/Flag_of_Hungary.svg,EUROPE,150.0,Green,62.0,26.0,Budapest,19.0408,47.4984
688,Paraguay,5.742999999999999,0.855,,0.777,0.514,0.08,0.184,1.475,2019,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Paraguay.svg,AMERICAS,19.0,Green,63.0,18.0,Asuncion,-57.6362,-25.3005
689,Northern Cyprus,5.718,1.263,,1.042,0.41700000000000004,0.162,0.191,1.252,2019,,,,Green,64.0,2.0,,,
690,Peru,5.697,0.96,,0.8540000000000001,0.455,0.027000000000000003,0.083,1.274,2019,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Peru.svg,AMERICAS,19.0,Green,65.0,19.0,Lima,-77.0465,-12.0931
691,Portugal,5.693,1.2209999999999999,,0.9990000000000001,0.508,0.025,0.047,1.431,2019,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg,EUROPE,150.0,Green,66.0,27.0,Lisbon,-9.13552,38.7072
692,Pakistan,5.653,0.677,,0.535,0.313,0.098,0.22,0.8859999999999999,2019,https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Pakistan.svg,ASIA,142.0,Green,67.0,15.0,Islamabad,72.8,30.5167
693,Russia,5.648,1.183,,0.726,0.33399999999999996,0.031,0.08199999999999999,1.452,2019,https://upload.wikimedia.org/wikipedia/en/f/f3/Flag_of_Russia.svg,EUROPE,150.0,Green,68.0,28.0,,,
694,Philippines,5.631,0.807,,0.657,0.5579999999999999,0.107,0.11699999999999999,1.2930000000000001,2019,https://upload.wikimedia.org/wikipedia/commons/9/99/Flag_of_the_Philippines.svg,ASIA,142.0,Green,69.0,16.0,Manila,121.035,14.5515
695,Serbia,5.603,1.004,,0.8540000000000001,0.282,0.039,0.13699999999999998,1.383,2019,https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg,EUROPE,150.0,Green,70.0,29.0,Belgrade,20.4656,44.8024
696,Moldova,5.529,0.685,,0.7390000000000001,0.245,0.0,0.18100000000000002,1.328,2019,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg,EUROPE,150.0,Amber,71.0,30.0,Chisinau,28.8497,47.0167
697,Libya,5.525,1.044,,0.6729999999999999,0.41600000000000004,0.152,0.133,1.3030000000000002,2019,https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Libya.svg,AFRICA,2.0,Amber,72.0,2.0,Tripoli,13.1072,32.8578
698,Montenegro,5.523,1.051,,0.871,0.19699999999999998,0.08,0.142,1.361,2019,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Montenegro.svg,EUROPE,150.0,Amber,73.0,31.0,Podgorica,19.2595,42.4602
699,Tajikistan,5.4670000000000005,0.493,,0.718,0.389,0.14400000000000002,0.23,1.0979999999999999,2019,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Tajikistan.svg,ASIA,142.0,Amber,74.0,17.0,Dushanbe,68.7864,38.5878
700,Croatia,5.432,1.155,,0.914,0.29600000000000004,0.022000000000000002,0.11900000000000001,1.266,2019,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Croatia.svg,EUROPE,150.0,Amber,75.0,32.0,Zagreb,15.9614,45.8069
701,Hong Kong,5.43,1.4380000000000002,,1.122,0.44,0.287,0.258,1.2770000000000001,2019,,ASIA,142.0,Amber,76.0,18.0,,,
702,Dominican Republic,5.425,1.015,,0.779,0.49700000000000005,0.10099999999999999,0.113,1.401,2019,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_the_Dominican_Republic.svg,AMERICAS,19.0,Amber,77.0,20.0,Santo Domingo,-69.8908,18.479
703,Bosnia and Herzegovina,5.386,0.945,,0.845,0.212,0.006,0.263,1.212,2019,https://upload.wikimedia.org/wikipedia/commons/b/bf/Flag_of_Bosnia_and_Herzegovina.svg,,,Amber,78.0,2.0,Sarajevo,18.4214,43.8607
704,Turkey,5.372999999999999,1.183,,0.8079999999999999,0.195,0.106,0.083,1.36,2019,https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg,ASIA,142.0,Amber,79.0,19.0,Ankara,32.3606,39.7153
705,Malaysia,5.3389999999999995,1.2209999999999999,,0.828,0.508,0.024,0.26,1.171,2019,https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Malaysia.svg,ASIA,142.0,Amber,80.0,20.0,Kuala Lumpur,101.684,3.12433
706,Belarus,5.3229999999999995,1.067,,0.789,0.235,0.142,0.094,1.465,2019,https://upload.wikimedia.org/wikipedia/commons/8/85/Flag_of_Belarus.svg,EUROPE,150.0,Amber,81.0,33.0,Minsk,27.5766,53.9678
707,Greece,5.287000000000001,1.181,,0.9990000000000001,0.067,0.034,0.0,1.156,2019,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Greece.svg,EUROPE,150.0,Amber,82.0,34.0,Athens,23.7166,37.9792
708,Mongolia,5.285,0.948,,0.667,0.317,0.038,0.235,1.531,2019,https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Mongolia.svg,ASIA,142.0,Amber,83.0,21.0,Ulaanbaatar,106.937,47.9129
709,North Macedonia,5.274,0.983,,0.838,0.345,0.034,0.185,1.294,2019,,,,Amber,84.0,3.0,Skopje,21.4361,42.0024
710,Nigeria,5.265,0.696,,0.245,0.426,0.040999999999999995,0.215,1.111,2019,https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg,AFRICA,2.0,Amber,85.0,3.0,Abuja,7.48906,9.05804
711,Kyrgyzstan,5.261,0.551,,0.723,0.508,0.023,0.3,1.4380000000000002,2019,https://upload.wikimedia.org/wikipedia/commons/c/c7/Flag_of_Kyrgyzstan.svg,ASIA,142.0,Amber,86.0,22.0,,,
712,Turkmenistan,5.247000000000001,1.052,,0.657,0.39399999999999996,0.027999999999999997,0.244,1.538,2019,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Turkmenistan.svg,ASIA,142.0,Amber,87.0,23.0,Ashgabat,58.3794,37.9509
713,Algeria,5.211,1.002,,0.785,0.086,0.114,0.073,1.16,2019,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg,AFRICA,2.0,Amber,88.0,4.0,Algiers,3.05097,36.7397
714,Morocco,5.207999999999999,0.8009999999999999,,0.782,0.418,0.076,0.036000000000000004,0.782,2019,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg,AFRICA,2.0,Amber,89.5,5.0,Rabat,-6.8704,33.9905
715,Azerbaijan,5.207999999999999,1.043,,0.769,0.35100000000000003,0.182,0.035,1.147,2019,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Azerbaijan.svg,ASIA,142.0,Amber,89.5,24.0,Baku,49.8932,40.3834
716,Lebanon,5.197,0.987,,0.815,0.21600000000000003,0.027000000000000003,0.166,1.224,2019,https://upload.wikimedia.org/wikipedia/commons/5/59/Flag_of_Lebanon.svg,ASIA,142.0,Amber,91.0,25.0,Beirut,35.5134,33.8872
717,Indonesia,5.192,0.9309999999999999,,0.66,0.491,0.027999999999999997,0.498,1.203,2019,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,ASIA,142.0,Amber,92.0,26.0,Jakarta,106.83,-6.19752
718,China,5.191,1.0290000000000001,,0.893,0.521,0.1,0.057999999999999996,1.125,2019,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg,ASIA,142.0,Amber,93.0,27.0,Beijing,116.286,40.0495
719,Vietnam,5.175,0.741,,0.851,0.5429999999999999,0.073,0.147,1.3459999999999999,2019,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Vietnam.svg,ASIA,142.0,Amber,94.0,28.0,Hanoi,105.825,21.0069
720,Bhutan,5.082,0.813,,0.604,0.457,0.16699999999999998,0.37,1.321,2019,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg,ASIA,142.0,Amber,95.0,29.0,Thimphu,89.6177,27.5768
721,Cameroon,5.044,0.5489999999999999,,0.331,0.381,0.037000000000000005,0.187,0.91,2019,https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Cameroon.svg,AFRICA,2.0,Amber,96.0,6.0,Yaounde,11.5174,3.8721
722,Bulgaria,5.011,1.092,,0.815,0.311,0.004,0.081,1.5130000000000001,2019,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Bulgaria.svg,EUROPE,150.0,Amber,97.0,35.0,Sofia,23.3238,42.7105
723,Ghana,4.996,0.611,,0.486,0.381,0.04,0.245,0.868,2019,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Ghana.svg,AFRICA,2.0,Amber,98.0,7.0,Accra,-0.20795,5.57045
724,Ivory Coast,4.944,0.569,,0.23199999999999998,0.35200000000000004,0.09,0.154,0.8079999999999999,2019,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg,,,Amber,99.0,3.0,,,
725,Nepal,4.913,0.446,,0.677,0.439,0.08900000000000001,0.285,1.226,2019,https://upload.wikimedia.org/wikipedia/commons/9/9b/Flag_of_Nepal.svg,ASIA,142.0,Amber,100.0,30.0,Kathmandu,85.3157,27.6939
726,Jordan,4.906000000000001,0.8370000000000001,,0.815,0.38299999999999995,0.13,0.11,1.225,2019,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Jordan.svg,ASIA,142.0,Amber,101.0,31.0,Amman,35.9263,31.9497
727,Benin,4.883,0.39299999999999996,,0.397,0.349,0.08199999999999999,0.175,0.43700000000000006,2019,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Benin.svg,AFRICA,2.0,Amber,102.0,8.0,Porto-Novo,2.6323,6.4779
728,Congo (Brazzaville),4.812,0.6729999999999999,,0.508,0.37200000000000005,0.09300000000000001,0.105,0.799,2019,,,,Amber,103.0,4.0,,,
729,Gabon,4.7989999999999995,1.057,,0.5710000000000001,0.295,0.055,0.043,1.183,2019,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg,AFRICA,2.0,Amber,104.0,9.0,Libreville,9.45162,0.38832
730,Laos,4.796,0.764,,0.551,0.547,0.16399999999999998,0.266,1.03,2019,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Laos.svg,ASIA,142.0,Amber,105.0,32.0,,,
731,South Africa,4.7219999999999995,0.96,,0.469,0.389,0.055,0.13,1.351,2019,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg,AFRICA,2.0,Amber,106.0,10.0,Pretoria,28.1871,-25.746
732,Albania,4.718999999999999,0.9470000000000001,,0.8740000000000001,0.38299999999999995,0.027000000000000003,0.17800000000000002,0.848,2019,https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Albania.svg,EUROPE,150.0,Amber,107.0,36.0,Tirane,19.8172,41.3317
733,Venezuela,4.707,0.96,,0.805,0.154,0.047,0.064,1.4269999999999998,2019,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Venezuela.svg,AMERICAS,19.0,Amber,108.0,21.0,,,
734,Cambodia,4.7,0.574,,0.637,0.609,0.062,0.23199999999999998,1.122,2019,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Cambodia.svg,ASIA,142.0,Amber,109.0,33.0,Phnom Penh,104.874,11.5556
735,Palestinian Territories,4.696000000000001,0.657,,0.672,0.225,0.066,0.10300000000000001,1.247,2019,,,,Amber,110.0,5.0,,,
736,Senegal,4.681,0.45,,0.5710000000000001,0.292,0.07200000000000001,0.153,1.1340000000000001,2019,https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg,AFRICA,2.0,Amber,111.0,11.0,Dakar,-17.4734,14.7247
737,Somalia,4.668,0.0,,0.268,0.5589999999999999,0.27,0.243,0.698,2019,https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Somalia.svg,AFRICA,2.0,Amber,112.0,12.0,Mogadishu,45.3254,2.07515
738,Namibia,4.638999999999999,0.879,,0.47700000000000004,0.401,0.055999999999999994,0.07,1.3130000000000002,2019,https://upload.wikimedia.org/wikipedia/commons/0/00/Flag_of_Namibia.svg,AFRICA,2.0,Amber,113.0,13.0,Windhoek,17.0931,-22.5648
739,Niger,4.628,0.138,,0.366,0.318,0.102,0.188,0.774,2019,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Niger.svg,AFRICA,2.0,Amber,114.0,14.0,Niamey,2.1073,13.514
740,Burkina Faso,4.587,0.331,,0.38,0.255,0.113,0.177,1.056,2019,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Burkina_Faso.svg,AFRICA,2.0,Amber,115.0,15.0,Ouagadougou,-1.53395,12.3605
741,Armenia,4.559,0.85,,0.815,0.28300000000000003,0.064,0.095,1.055,2019,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Armenia.svg,ASIA,142.0,Amber,116.0,34.0,Yerevan,44.509,40.1596
742,Iran,4.548,1.1,,0.785,0.305,0.125,0.27,0.8420000000000001,2019,https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg,ASIA,142.0,Amber,117.0,35.0,,,
743,Guinea,4.534,0.38,,0.375,0.332,0.086,0.207,0.8290000000000001,2019,https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Guinea.svg,AFRICA,2.0,Amber,118.0,16.0,Conakry,-13.7,9.51667
744,Georgia,4.519,0.8859999999999999,,0.752,0.34600000000000003,0.16399999999999998,0.043,0.6659999999999999,2019,https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg,ASIA,142.0,Amber,119.0,36.0,Tbilisi,44.793,41.71
745,Gambia,4.516,0.308,,0.428,0.382,0.16699999999999998,0.26899999999999996,0.9390000000000001,2019,,AFRICA,2.0,Amber,120.0,17.0,,,
746,Kenya,4.5089999999999995,0.512,,0.581,0.431,0.053,0.37200000000000005,0.983,2019,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Kenya.svg,AFRICA,2.0,Amber,121.0,18.0,Nairobi,36.8126,-1.27975
747,Mauritania,4.49,0.57,,0.489,0.066,0.08800000000000001,0.106,1.167,2019,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Mauritania.svg,AFRICA,2.0,Amber,122.0,19.0,Nouakchott,-15.9824,18.2367
748,Mozambique,4.466,0.204,,0.39,0.494,0.138,0.19699999999999998,0.986,2019,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Mozambique.svg,AFRICA,2.0,Amber,123.0,20.0,Maputo,32.5713,-25.9664
749,Tunisia,4.461,0.9209999999999999,,0.815,0.16699999999999998,0.055,0.059000000000000004,1.0,2019,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg,AFRICA,2.0,Amber,124.0,21.0,Tunis,10.21,36.7899
750,Bangladesh,4.456,0.562,,0.723,0.527,0.14300000000000002,0.166,0.9279999999999999,2019,https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Bangladesh.svg,ASIA,142.0,Amber,125.0,37.0,Dhaka,90.4113,23.7055
751,Iraq,4.437,1.043,,0.574,0.24100000000000002,0.08900000000000001,0.14800000000000002,0.98,2019,https://upload.wikimedia.org/wikipedia/commons/f/f6/Flag_of_Iraq.svg,ASIA,142.0,Amber,126.0,38.0,Baghdad,44.394,33.3302
752,Congo (Kinshasa),4.418,0.094,,0.35700000000000004,0.26899999999999996,0.053,0.212,1.125,2019,,,,Amber,127.0,6.0,,,
753,Mali,4.39,0.385,,0.308,0.327,0.052000000000000005,0.153,1.105,2019,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg,AFRICA,2.0,Amber,128.0,22.0,Bamako,-7.50034,13.5667
754,Sierra Leone,4.374,0.268,,0.242,0.309,0.045,0.252,0.841,2019,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Sierra_Leone.svg,AFRICA,2.0,Amber,129.0,23.0,Freetown,-13.2134,8.4821
755,Sri Lanka,4.3660000000000005,0.9490000000000001,,0.831,0.47,0.047,0.244,1.265,2019,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg,ASIA,142.0,Amber,130.0,39.0,Colombo,79.8528,6.92148
756,Myanmar,4.36,0.71,,0.555,0.525,0.172,0.5660000000000001,1.181,2019,https://upload.wikimedia.org/wikipedia/commons/8/8c/Flag_of_Myanmar.svg,ASIA,142.0,Amber,131.0,40.0,Naypyidaw,95.9562,21.914
757,Chad,4.35,0.35,,0.192,0.174,0.078,0.198,0.7659999999999999,2019,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Chad.svg,AFRICA,2.0,Amber,132.0,24.0,N'Djamena,15.0445,12.1048
758,Ukraine,4.332,0.82,,0.7390000000000001,0.17800000000000002,0.01,0.187,1.39,2019,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Ukraine.svg,EUROPE,150.0,Amber,133.0,37.0,Kiev,30.5038,50.4536
759,Ethiopia,4.2860000000000005,0.336,,0.532,0.344,0.1,0.209,1.033,2019,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg,AFRICA,2.0,Amber,134.0,25.0,Addis Ababa,38.7468,9.02274
760,Swaziland,4.212,0.8109999999999999,,0.0,0.313,0.135,0.07400000000000001,1.149,2019,https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Swaziland.svg,,,Amber,135.0,4.0,,,
761,Uganda,4.189,0.332,,0.44299999999999995,0.35600000000000004,0.06,0.252,1.069,2019,https://upload.wikimedia.org/wikipedia/commons/4/4e/Flag_of_Uganda.svg,AFRICA,2.0,Amber,136.0,26.0,Kampala,32.5729,0.314269
762,Egypt,4.166,0.9129999999999999,,0.644,0.24100000000000002,0.067,0.076,1.0390000000000001,2019,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Egypt.svg,AFRICA,2.0,Amber,137.0,27.0,,,
763,Zambia,4.107,0.578,,0.426,0.431,0.087,0.247,1.058,2019,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Zambia.svg,AFRICA,2.0,Amber,138.0,28.0,Lusaka,28.2937,-15.3982
764,Togo,4.085,0.275,,0.41,0.293,0.085,0.177,0.5720000000000001,2019,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Togo.svg,AFRICA,2.0,Amber,139.0,29.0,Lome,1.2255,6.1228
765,India,4.015,0.755,,0.588,0.498,0.085,0.2,0.765,2019,https://upload.wikimedia.org/wikipedia/en/4/41/Flag_of_India.svg,ASIA,142.0,Amber,140.0,41.0,New Delhi,77.225,28.6353
766,Liberia,3.975,0.073,,0.44299999999999995,0.37,0.033,0.233,0.922,2019,https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_Liberia.svg,AFRICA,2.0,Amber,141.0,30.0,Monrovia,-10.7957,6.30039
767,Comoros,3.9730000000000003,0.27399999999999997,,0.505,0.142,0.078,0.275,0.757,2019,https://upload.wikimedia.org/wikipedia/commons/9/94/Flag_of_the_Comoros.svg,AFRICA,2.0,Amber,142.0,31.0,Moroni,43.2418,-11.6986
768,Madagascar,3.9330000000000003,0.27399999999999997,,0.555,0.14800000000000002,0.040999999999999995,0.16899999999999998,0.9159999999999999,2019,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg,AFRICA,2.0,Amber,143.0,32.0,Antananarivo,45.7167,-20.4667
769,Lesotho,3.802,0.489,,0.168,0.359,0.09300000000000001,0.107,1.169,2019,https://upload.wikimedia.org/wikipedia/commons/4/4a/Flag_of_Lesotho.svg,AFRICA,2.0,Amber,144.0,33.0,Maseru,27.7167,-29.5208
770,Burundi,3.775,0.046,,0.38,0.22,0.18,0.17600000000000002,0.447,2019,https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Burundi.svg,AFRICA,2.0,Amber,145.0,34.0,Bujumbura,29.3639,-3.3784
771,Zimbabwe,3.6630000000000003,0.366,,0.433,0.361,0.08900000000000001,0.151,1.114,2019,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Zimbabwe.svg,AFRICA,2.0,Amber,146.0,35.0,Harare,31.0672,-17.8312
772,Haiti,3.597,0.32299999999999995,,0.449,0.026000000000000002,0.11,0.419,0.688,2019,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Haiti.svg,AMERICAS,19.0,Amber,147.0,22.0,Port-au-Prince,-72.3288,18.5392
773,Botswana,3.488,1.041,,0.5379999999999999,0.455,0.1,0.025,1.145,2019,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_Botswana.svg,AFRICA,2.0,Amber,148.0,36.0,Gaborone,25.9201,-24.6544
774,Syria,3.4619999999999997,0.619,,0.44,0.013000000000000001,0.141,0.331,0.37799999999999995,2019,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg,ASIA,142.0,Amber,149.0,42.0,,,
775,Malawi,3.41,0.191,,0.495,0.44299999999999995,0.08900000000000001,0.218,0.56,2019,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Malawi.svg,AFRICA,2.0,Amber,150.0,37.0,Lilongwe,33.7703,-13.9899
776,Yemen,3.38,0.287,,0.46299999999999997,0.14300000000000002,0.077,0.10800000000000001,1.163,2019,https://upload.wikimedia.org/wikipedia/commons/8/89/Flag_of_Yemen.svg,ASIA,142.0,Amber,151.0,43.0,,,
777,Rwanda,3.3339999999999996,0.359,,0.614,0.555,0.41100000000000003,0.217,0.711,2019,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Rwanda.svg,AFRICA,2.0,Amber,152.0,38.0,Kigali,30.0587,-1.95325
778,Tanzania,3.2310000000000003,0.47600000000000003,,0.499,0.41700000000000004,0.147,0.276,0.885,2019,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg,AFRICA,2.0,Amber,153.0,39.0,Dodoma,35.7382,-6.17486
779,Afghanistan,3.2030000000000003,0.35,,0.361,0.0,0.025,0.158,0.517,2019,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Afghanistan.svg,ASIA,142.0,Amber,154.0,44.0,Kabul,69.1761,34.5228
